hash,block_number,block_date,block_timestamp,from_address,to_address,value_eth,gas_used,gas_price_gwei,gas_cost_eth,is_error
0xc8579ea806628abfc76e197a7f4b47f3c0f2b1fed0145a92204f6b356cd91ec0,24068616,2025-12-22,1766412107,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.031660074,2.1728824478588e-05,0
0x174c57562babe35fc604f95e2e8043e75b668d9c05eaa39aba2d66e8908ee2ea,24061537,2025-12-21,1766326787,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.024893238,2.1586301378756e-05,0
0x1b9d864e9c7c2e1f9f49038b895f04946b312281715ee14666159fd99b368389,24060071,2025-12-21,1766309147,0xdf6e6b0c213a550a7896a740d2a42d4c53d5a719,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,3.3e-09,21062,0.040440874,8.51765688188e-07,0
0x411ce094b711b3062f2d718438972cf54d1d2539bb71d077aa4e906af672c297,24056237,2025-12-20,1766262983,0xdf6e6b0c213a550a7896a740d2a42d4c53d5a719,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2e-08,21000,0.024169406,5.07557526e-07,1
0xc0b425cd879ec0ac09470d5f18a03b0372769b2cebedd3052ad3caeffe708803,24056221,2025-12-20,1766262791,0xdf6e6b0c213a550a7896a740d2a42d4c53d5a719,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21000,0.02466402,5.1794442e-07,1
0xed3f026b63a776ee3752664e856961202291841636a0237214b48df2efc5c5e4,24055843,2025-12-20,1766258183,0xdf6e6b0c213a550a7896a740d2a42d4c53d5a719,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21062,0.039256116,8.26812315192e-07,0
0x0414acb93ed8c1e4d8e0351b964281582a2bf7950c664d046d73ad3a5cc11e13,24054898,2025-12-20,1766246795,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x111111125421ca6dc452d289314280a0f8842a65,0.0,119096,0.071630319,8.530884471624e-06,1
0x929a82bb28294d3d8f771b364c3e1ae0fa904941ea596297af4ac71fb416fd10,24054892,2025-12-20,1766246723,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x76e46becff74f5f1d3ef96d7574230aeba73e5d8,0.0,46299,0.075160093,3.479837145807e-06,0
0xc8b5160898209df85207b18194b1e3a672b8e6c59548a434fa2de798b3a686f2,24054887,2025-12-20,1766246651,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x111111125421ca6dc452d289314280a0f8842a65,0.0,165319,0.067899817,1.1225129846623e-05,0
0x7b1be1389ed120b583f0cb0c6c3f8a3dd8b120f5e58f9de2711d8e9ce65479e8,24054886,2025-12-20,1766246639,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xe6264d3cc0948675e81e59d0fa2fd8e19cebf1f0,0.0,46930,0.0647073,3.036713589e-06,0
0x21f503cdd5d7edbfd38e589dfb388651e64086b17acc5492ac14052b4782d3c0,24054873,2025-12-20,1766246483,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,307692,0.0605,1.8615366e-05,0
0x00cf3625ae6c19c212d4723367e8c2b522e65eec460f701f23aa750b08a3fb7b,24054858,2025-12-20,1766246303,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,287717,0.0605,1.74068785e-05,0
0xfbb2c43caa1785ff8fb1910b5956dfea4744251101aa993cc9de3fa9b50f6502,24054854,2025-12-20,1766246255,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,306437,0.0605,1.85394385e-05,0
0xec19d92865d2044116afa97c5c65e3e5b224453257db60ce32b1feb74984cec9,24054277,2025-12-20,1766239307,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.029586585,2.168515265327e-05,0
0x5620e18052267ca5df6cfdb1a5c86a7aca8cf2a23d0a473f69e4b28804a2a517,24053911,2025-12-20,1766234903,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,307380,0.0605,1.859649e-05,0
0x1fd764cc20c92709874811e7d345a0fe78564a2a436e47bfc1372f8076dd6f28,24053888,2025-12-20,1766234615,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,321620,0.0605,1.945801e-05,0
0xe59585be709ae77a1a0f608a664817fe531c6a3866b3e2d3db475e6db8641a5c,24048853,2025-12-19,1766174003,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,45160,0.0605,2.73218e-06,0
0x1ca2fa50c2ac3f9fe8ca6a2467fd5297d54965df6043a8f15efcd72701b34b46,24047292,2025-12-19,1766155151,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,521590,0.450178276,0.00023480848697884,0
0xe9e8c3a66d94d4c6a13f03d411a7a08ad987b8b91a05eb7ebd09b53ff1a9316d,24047106,2025-12-19,1766152907,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.475885924,3.1085109331288e-05,0
0x6828a5974b6de3143c503f73f9d6afe6a814deb8a4e228e6c3c085e21955e271,24041216,2025-12-18,1766081759,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.037029149,2.1841907936238e-05,0
0x155a34f4ccdab863b4e511c8cd80aaeedb8a5f51963a714fa4e13b6e2e0a3490,24040998,2025-12-18,1766079119,0xfa4b9a919a50e9efe09639b0266c115a29a76d6d,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,1.790983675,3.772169816285e-05,0
0x020296a1801c98de4e069545b8db73a224faff418a77f9cabd93b37a2ad3ee2b,24035843,2025-12-18,1766016875,0x32d6f2f5860a8ec34c650410eb6de3342a172293,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-08,21062,1.280659194,2.6973243944028e-05,0
0x23e75b93451faeab547ed597d8c6ef24288b95ddb812079710ed960a98f395ee,24034233,2025-12-17,1765997447,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x231b0ee14048e9dccd1d247744d114a4eb5e8e63,0.0,46924,0.200969361,9.430286295564e-06,0
0x308095cbb5bb19dbbac9b050f07bf78772d0afaf192a57daff2df86a7b840ba2,24032798,2025-12-17,1765980095,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.045045455,2.201074737321e-05,0
0xe6d7c11b12ec03af2467df080e9ce0fea36fa611cb7842e80b21f7fac4abb3cc,24027408,2025-12-16,1765915127,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.034089788,2.1779999114856e-05,0
0x0b0807c57d5328866289593310ac80c9169f0ee3d2aa3e46747c8e1dcf2fa5c3,24025369,2025-12-16,1765890539,0xb32e23c6b979f6530cd3e5e284a875f7db78b2e8,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-05,21062,2.039985744,4.2966179740128e-05,0
0x7e6925130620f1cc5b7732357f5150335771cf6980f9c70612d8595534d6626d,24018468,2025-12-15,1765807307,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.043542678,2.1979095884036e-05,0
0x7d7d9edd604340dfa4c06ce7998db41ad71abe91dd0ea0c1ab76e35f524e042d,24017844,2025-12-15,1765799807,0x3bc0a1dbc45973eab0e023bed1a032c69b1f9b70,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.001,21062,2.039902583,4.2964428203146e-05,0
0x6156edb704b0595548d15767db198f0c1033c1493e7df8a59a04bf1322417178,24012472,2025-12-14,1765734923,0x312e71162df834a87a2684d30562b94816b0f072,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-08,21062,0.080697494,1.699650618628e-06,0
0xee59dbbdbcafdd500994ea78c97302e2a6361a1d294303729a5b94fec6ec71d6,24011591,2025-12-14,1765724339,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,2.02e-05,21062,1.047330756,2.2058880382872e-05,0
0xdd2e57f7a2890cbac5df755473497f92bb673737368ba3bb1522ef2a1bf0b786,24010715,2025-12-14,1765713743,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0xf20784fb0047fe897919b1cd4264dad364c9d5a3,0.0,100352,0.063933084,6.415812845568e-06,0
0xa5106855ea80396986c47034436343c9bce34bab3ba50642715b08b0902e5598,24010276,2025-12-14,1765708475,0xae5c9753f4d14495ccae2dfdbb718d2ae6fc7198,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,4.935337326108e-05,21062,0.048136131,1.013843191122e-06,0
0xc64684b43ba7b0ccfa8f10d1be05cbf56b2ccf6d9e3a191dea94ea5f38934e8c,24009207,2025-12-14,1765695599,0x7d3b7841e51351f127a7b9efeb1fc59fa6754e19,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.000278701149773961,21062,0.041038093,8.64344314766e-07,0
0xc4b34ab78f689411f0e62e16ae91e07a6d1a8e56f1390ed50108f6fd1468a585,24006663,2025-12-13,1765664903,0x312e71162df834a87a2684d30562b94816b0f072,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-08,21062,0.038697621,8.15049293502e-07,0
0x99618020b36ef395d2da5a429425e4802b33aaa29084ad4c67af83b96cb09f0a,24003073,2025-12-13,1765621535,0x488d27f9f28b034b2fa6ddc1bc90c15aaf288ed5,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-08,21062,0.050687752,1.067585432624e-06,0
0x23408ee63ed59cab92afe6621ef92138e19f82ee2af3ea2e7ce0f9b8f8681500,23996465,2025-12-12,1765541531,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.10206151,2.321161952362e-05,0
0xd754dbf650bee68954707d9ff0a91473603e9792f4a1904ddecd9d27c95ead06,23996129,2025-12-12,1765537415,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.085454259,1.836155663133e-06,0
0xb996b018569e2b5bd95b52e60d4da14b767505b485d2da7c71136aa2a87ebc7d,23996129,2025-12-12,1765537415,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.085454259,1.799837603058e-06,0
0x814fd3328d99c1508b723418ba10b65a948255a7c483443694d537248f79cb33,23996123,2025-12-12,1765537343,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.090288306,1.940024831022e-06,0
0xffa19c52d9b77a6dff250aeb169038d7c9c650c2c949eeab6d73734433471fa9,23996123,2025-12-12,1765537343,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.090288306,1.901652300972e-06,0
0xcfbc347ac0a818e58895c47c432f28ac33bbb3f830289f6b06dc8724a1ac7007,23996123,2025-12-12,1765537343,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.090288306,1.940024831022e-06,0
0xbd08f5da23745bc9dda9fb271e351df9e694c73cba53731c3173aa2d46ce79cc,23996123,2025-12-12,1765537343,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.090288306,1.901652300972e-06,0
0xc387b6a9f1cc8618bc3eadd5c44e25b7c30314528d7c129be0293fd0784b8038,23996114,2025-12-12,1765537235,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.085998781,1.847855807347e-06,0
0x6c19b7cec90cf9eae8b9d582eca7858b337569054981760f215e4229b91e1228,23996110,2025-12-12,1765537187,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.085998781,1.811306325422e-06,0
0xb3039c8a8bc91f45257048d8f76a482416d360168a3d5726db3ed55127d9ee82,23996103,2025-12-12,1765537103,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.085751684,1.842546434108e-06,0
0xe09d95cad01c8bd4f96519244412a59e0ace4c3595dea57e6e27ed9a605b114d,23996100,2025-12-12,1765537067,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.085751684,1.806101968408e-06,0
0xad191ba98220f1a24f678a9b3e5c864c9d4788b9ccd14d092d395c0246e4c10c,23996075,2025-12-12,1765536767,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.090795556,1.950924111772e-06,0
0xeee9c15bbcfebe7e41d579af730e5a6def3f648426222a179e16390b1f28eedb,23996075,2025-12-12,1765536767,0xcc7d155292f0eabc10710d6dbfe255f582123fad,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.090795556,1.912336000472e-06,0
0x5a06ba2c3c870438e7472b1447c156242755d3a8bf451bda7a86b7c48f4315f2,23991558,2025-12-11,1765481723,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.127192597,2.3740930478014e-05,0
0x1c351f46335750b8a081bdb86aa2aaa9db09e809b247fb3375d17d9c637d27a6,23991552,2025-12-11,1765481651,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.125234504,2.3699689123248e-05,0
0x0ff6d4c11133ed683e6e1cc642bee46b409d3eac59d02b19192c367306c43beb,23991548,2025-12-11,1765481603,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.114777893,2.3479451982366e-05,0
0x82765ed5c81878bfc2b4b8e7c7040df0df1ed99effd28c0f2b805048e5866617,23991547,2025-12-11,1765481591,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.102024973,2.3210849981326e-05,0
0x13abc58eb03c2545f5f61f01c6a9f16efc5429c080c666eb467df892d1702c99,23991545,2025-12-11,1765481567,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.114238641,2.3468094256742e-05,0
0x67c181bbedc1baa84b2779c50d62cd0e0185d01bafa76181f9dbd170611078f5,23991544,2025-12-11,1765481555,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.115476019,2.3494155912178e-05,0
0xb963ca6dd21e3557f674f78ad52b6d0aa201c406c1b5e7d07635087ee038f756,23991543,2025-12-11,1765481543,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.113949626,2.3462007022812e-05,0
0xa051df3045c573173a4acdd91d979288a946732d2e1456db507d42dcd7248d9f,23991542,2025-12-11,1765481531,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.12011364,2.359183348568e-05,0
0x030083f1ffe486c9814e9411ea520781b5da7a279b8eb02064d2c3f712eee3a8,23991541,2025-12-11,1765481519,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.115209837,2.3488549586894e-05,0
0xe8711530e864f8213b4106092eb2c802902cc429884d97200d5a15f3c962f711,23991537,2025-12-11,1765481471,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.121403843,2.3619007741266e-05,0
0x134fc1d27716d87fb7c0a7201bab30920336c739a7f2f433fab9f0cbf7f2ce02,23991536,2025-12-11,1765481459,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.126880572,2.3734358607464e-05,0
0x3191604e8cbfa3f11ca9e2cd22e19f2975e6228430f14d166653f2460bfc202a,23991535,2025-12-11,1765481447,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.124972189,2.3694164244718e-05,0
0xf4e48c821965b21c6ce8ee9b8d2cf0c3f1ce5d33280b54faf201a09b76c2495f,23991534,2025-12-11,1765481435,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.111817245,2.341709481419e-05,0
0xe58922b6df6930d48a3e8c8b4502e9ccc2f43bd45834582f11735b3937c66d72,23991532,2025-12-11,1765481411,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.115524655,2.349518028361e-05,0
0xd495e450de0a22d7d2e041177407cd4d20a72dd7a4ddb2693c5c0870c0fc2def,23991527,2025-12-11,1765481351,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.10427034,2.325814190108e-05,0
0x6aeed3595ff774eb2caf089f7b268a881c576da9589f9e5e4740544298f3f3d9,23991526,2025-12-11,1765481339,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.112681578,2.3435299395836e-05,0
0x409d335243f5aec5f34712c5ac209c79a62d095f5baff3580a74bae8cc9ca491,23991525,2025-12-11,1765481327,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.115698906,2.3498850358172e-05,0
0x0f2363c214759e3d39cbf9d06a5a39e826cc34aae2eef760c380a1219d0c11ae,23991523,2025-12-11,1765481303,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.104236863,2.3257436808506e-05,0
0xb60436485a7e8095b042cd773459af765e382e4e71cdab1ee7d19b79be832b11,23991521,2025-12-11,1765481279,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.114402248,2.3471540147376e-05,0
0xaaba55b18266309b360581fe129fdf0f4a42b584c8a84b31f1449af5d978bbc7,23991520,2025-12-11,1765481267,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.116954763,2.3525301218306e-05,0
0x3b9eb40be97776eae0c00d272575cf53726a9fb8a9c390d3467b0d569e5dcfcc,23991519,2025-12-11,1765481255,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.121538167,2.3621836873354e-05,0
0x8b536ab0c3355c9f56d0d316878e96926f1f861ed57559d2487480caf1cde6b7,23991518,2025-12-11,1765481243,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.125424779,2.3703696695298e-05,0
0xa825be0b7fc47c84655fbe8da7621702c82af51afe4ec9dde2c1f75ede7131f0,23991517,2025-12-11,1765481231,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.111538894,2.3411232185428e-05,0
0x05680d2dec12c5ee36d8bde729d06bbaa9f85330edeee06ce1e7ffdc89bbbbc9,23991513,2025-12-11,1765481183,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.105786301,2.3290071071662e-05,0
0x56d47786f83b3f42df87fc2f15296de4cbd64d4fe6e7706fa1f316fbf3112847,23990227,2025-12-11,1765465631,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.2335579,5.0184585973e-06,0
0xd16f7c7db8c8dd98c74519adf04be2b4e1f02f3274f13eb711106bbf3d3a79db,23990227,2025-12-11,1765465631,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.235880153,4.968107782486e-06,0
0xf4671a1c532fefe7818c5cf168e9366967d5e2265719280fa5ac66bb8d11b171,23990129,2025-12-11,1765464455,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.211364682,4.541592922134e-06,0
0x9bd0712e4d39a46a8007cca837f993099f73997ddcf2cecd75fbb43a84a5f8bb,23990129,2025-12-11,1765464455,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.210976188,4.443580471656e-06,0
0xf638451d9a9991769403567ca43b7fc3950cddfbde614e37fb24968490c68b00,23990129,2025-12-11,1765464455,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0,21487,0.206689086,4.441128390882e-06,0
0x9d4d01b25f80bb2aeb6729e39316b46a4e0f6df29372e26ccc50c0c2492fef75,23990129,2025-12-11,1765464455,0x3bc030e05327f36109eb42c9bc10123dd8f9af20,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-13,21062,0.206689086,4.353285529332e-06,0
0x6ab408436a01229bebae4ad23c7b2fc3fd20c980dfcd61fa3ab16b2e11f9ba51,23989800,2025-12-11,1765460507,0x8b58f7c312406d7c6a5d01898f0c5aef31ee51a7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.337e-05,33320,1.385130819,4.615255888908e-05,0
0xb946cffb735b9cc8ef439e8a2ed8606ceba90774d2b935743402dcaac386138f,23989354,2025-12-11,1765455131,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.128783015,2.377442786193e-05,0
0x2535a1640b987f0b9ed0e570cd09980f5a32282ac543c26de4a0acddb6ea0948,23982317,2025-12-10,1765369811,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.159913047,2.4430088595914e-05,0
0x278cbb83775ad42a01a391d3f91c76b72686234b57988580c6f2d0a0d4544f6e,23981415,2025-12-10,1765358855,0x76e059c6ff6bf9fffd5f33afdf4ab2fd511c9df4,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001,21062,0.217512691,4.581252297842e-06,0
0x232847ba03442d001412467e745e8b2f0ff9f18a039290833d0dfe776cfde33c,23978527,2025-12-09,1765323491,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.196184047,4.132028397914e-06,0
0xa5e28cf9171e15340ea41fc19410868e28f5c002ac30e092d8ce34aabdab3840,23978512,2025-12-09,1765323311,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.179531055,3.78128308041e-06,0
0x3fe8b4f826443e3111b2916e559a7ec82828dab1f1552e7e039f096f26540176,23978111,2025-12-09,1765318463,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.200877679,4.230885675098e-06,0
0x9d8ab9be675e4a1d05a6dc5f0ed16365816fb5daafb9b6f61c7027b4f11f860a,23978101,2025-12-09,1765318343,0x3c7776ed1938dfe9905ef0760019dbec4bd641ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-09,21062,0.219781485,4.62903763707e-06,0
0xdd58ce1942754fbdea9d51e831061c4ba521b767801a2e8d02686c1ac04c9841,23978051,2025-12-09,1765317719,0x3c77c73feaf9a35564119e4c11c83bbba35c41ab,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1e-07,21062,0.201551059,4.245068404658e-06,0
0xb834144115fcdc2133659bef93f42e0f3f0aa2aafe7cd9fede5ffb57d2d4db34,23977237,2025-12-09,1765307759,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.206228193,2.5405578200966e-05,0
0xda373e1cf910a81b40907a499055a2ec2e10e8a5e8eb3e7cfbda51834378896d,23969575,2025-12-08,1765214915,0x70fbc1cd6a5e5d6d9c45571d2448063e1127bbc8,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.001,21062,2.312462537,4.8705085954294e-05,0
0x06c3bb08e080abef2db0a29a193685c4029301156cf9bc670a5326d88d2058eb,23968001,2025-12-08,1765195907,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.331553017,2.8045169644054e-05,0
0xccd3857ca365d7abe2e2b3c60e6b408c80955882710649bf44c98d16036299eb,23967913,2025-12-08,1765194839,0x297f05af42c78c243aaf1ca2156a32007a361434,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,4.515e-06,21062,0.413601551,8.711275867162e-06,0
0xaecf0983a64556aa82334c238b8b2501dee2883d8c610ae67925cab77561bf49,23960893,2025-12-07,1765109735,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.366745354,2.8786390645948e-05,0
0x384ea98e4471d4a909e5472efd0fbce98eac3a93b3391ef6b455ee35811dc9bf,23960878,2025-12-07,1765109555,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.355844808,2.8556803346096e-05,0
0xb1327d8df3c6faa634b301b85a870db1a9ccfecaf9d18b20730a4d1e5b519426,23955121,2025-12-06,1765039799,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.025998937,2.1609589611094e-05,0
0xdd3d45cdeecc2e41efc1ef4487225c945470ed195db1dd83a1c812f4bbf6c8f1,23948040,2025-12-05,1764953423,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1.2122025e-05,21062,1.300818862,2.7397846871444e-05,0
